timestamp,sensor_id,temperature_celsius,vibration_hz,current_amps
2026-05-26T08:40:59Z,EAF-01,1525.83,41.63,50844.2
2026-05-26T08:41:00Z,EAF-01,1515.91,42.63,54129.14
2026-05-26T08:41:01Z,EAF-01,1510.39,46.69,52502.98
2026-05-26T08:41:02Z,EAF-01,1520.42,48.37,52161.34
2026-05-26T08:41:03Z,EAF-01,1507.18,46.28,51224.95
2026-05-26T08:41:04Z,EAF-01,1532.74,49.5,52986.96
2026-05-26T08:41:05Z,EAF-01,1502.88,47.61,54923.4
2026-05-26T08:41:06Z,EAF-01,1542.17,43.97,50868.98
2026-05-26T08:41:07Z,EAF-01,1506.29,47.25,53124.5
2026-05-26T08:41:08Z,EAF-01,1513.66,41.44,53562.09
2026-05-26T08:41:09Z,EAF-01,1535.69,49.1,52573.59
2026-05-26T08:41:10Z,EAF-01,1542.29,47.23,52914.95
2026-05-26T08:41:11Z,EAF-01,1502.03,44.24,54483.63
2026-05-26T08:41:12Z,EAF-01,1513.17,47.56,50111.41
2026-05-26T08:41:13Z,EAF-01,1525.99,40.31,51069.36
2026-05-26T08:41:14Z,EAF-01,1518.41,44.54,52716.34
2026-05-26T08:41:15Z,EAF-01,1541.59,46.19,51243.81
2026-05-26T08:41:16Z,EAF-01,1518.98,46.6,54773.31
2026-05-26T08:41:17Z,EAF-01,1510.49,48.8,54903.29
2026-05-26T08:41:18Z,EAF-01,1542.31,41.54,54093.64
2026-05-26T08:41:19Z,EAF-01,1520.72,40.61,51758.43
2026-05-26T08:41:20Z,EAF-01,1515.93,41.25,54854.29
2026-05-26T08:41:21Z,EAF-01,1538.37,41.71,50458.95
2026-05-26T08:41:22Z,EAF-01,1532.83,41.37,54916.42
2026-05-26T08:41:23Z,EAF-01,1536.74,44.72,54290.75
2026-05-26T08:41:24Z,EAF-01,1512.27,49.32,51856.39
2026-05-26T08:41:25Z,EAF-01,1537.17,40.5,54353.91
2026-05-26T08:41:26Z,EAF-01,1545.85,40.44,52871.21
2026-05-26T08:41:27Z,EAF-01,1510.65,42.26,53039.21
2026-05-26T08:41:28Z,EAF-01,1662.4,66.46,61591.1
2026-05-26T08:41:29Z,EAF-01,1517.78,41.52,54025.09
2026-05-26T08:41:30Z,EAF-01,1521.81,41.76,54507.77
2026-05-26T08:41:31Z,EAF-01,1515.89,47.61,53226.06
2026-05-26T08:41:32Z,EAF-01,1514.41,48.02,53881.48
2026-05-26T08:41:33Z,EAF-01,1638.63,70.26,63986.42
2026-05-26T08:41:34Z,EAF-01,1671.69,66.64,61304.95
2026-05-26T08:41:35Z,EAF-01,1522.56,48.55,54699.32
2026-05-26T08:41:36Z,EAF-01,1534.25,49.48,51183.06
2026-05-26T08:41:37Z,EAF-01,1524.64,45.06,51017.64
2026-05-26T08:41:38Z,EAF-01,1509.43,49.87,52799.31
2026-05-26T08:41:39Z,EAF-01,1526.55,44.4,51947.92
2026-05-26T08:41:40Z,EAF-01,1505.48,47.4,52115.2
2026-05-26T08:41:41Z,EAF-01,1528.69,40.44,52840.54
2026-05-26T08:41:42Z,EAF-01,1547.09,48.92,50005.74
2026-05-26T08:41:43Z,EAF-01,1536.76,41.79,51705.85
2026-05-26T08:41:44Z,EAF-01,1527.19,46.19,54631.37
2026-05-26T08:41:45Z,EAF-01,1500.65,40.93,51007.12
2026-05-26T08:41:46Z,EAF-01,1509.29,49.7,53380.7
2026-05-26T08:41:47Z,EAF-01,1523.7,48.85,52970.0
2026-05-26T08:41:48Z,EAF-01,1620.09,61.49,62755.09
2026-05-26T08:41:49Z,EAF-01,1531.01,46.0,50698.66
2026-05-26T08:41:50Z,EAF-01,1518.25,45.25,53207.27
2026-05-26T08:41:51Z,EAF-01,1518.88,42.04,54568.33
2026-05-26T08:41:52Z,EAF-01,1512.98,42.26,54058.81
2026-05-26T08:41:53Z,EAF-01,1526.76,43.33,52913.33
2026-05-26T08:41:54Z,EAF-01,1546.54,49.05,51745.1
2026-05-26T08:41:55Z,EAF-01,1508.72,42.87,50117.7
2026-05-26T08:41:56Z,EAF-01,1547.67,49.28,50911.34
2026-05-26T08:41:57Z,EAF-01,1516.56,42.99,51421.25
2026-05-26T08:41:58Z,EAF-01,1539.2,43.16,52908.26
2026-05-26T08:41:59Z,EAF-01,1533.08,40.07,50813.2
2026-05-26T08:42:00Z,EAF-01,1605.37,71.93,61437.93
2026-05-26T08:42:01Z,EAF-01,1542.34,46.96,53460.84
2026-05-26T08:42:02Z,EAF-01,1548.54,45.09,50715.77
2026-05-26T08:42:03Z,EAF-01,1536.62,47.86,53868.31
2026-05-26T08:42:04Z,EAF-01,1512.78,48.64,53664.29
2026-05-26T08:42:05Z,EAF-01,1534.15,41.12,52083.54
2026-05-26T08:42:06Z,EAF-01,1624.15,65.55,64492.42
2026-05-26T08:42:07Z,EAF-01,1506.7,47.18,50807.95
2026-05-26T08:42:08Z,EAF-01,1511.85,41.94,53703.48
2026-05-26T08:42:09Z,EAF-01,1543.43,45.76,51213.64
2026-05-26T08:42:10Z,EAF-01,1505.82,46.64,52480.93
2026-05-26T08:42:11Z,EAF-01,1549.9,40.66,54713.3
2026-05-26T08:42:12Z,EAF-01,1512.13,41.1,53659.73
2026-05-26T08:42:13Z,EAF-01,1542.83,40.81,51257.08
2026-05-26T08:42:14Z,EAF-01,1540.6,47.19,54978.3
2026-05-26T08:42:15Z,EAF-01,1522.05,43.78,54796.44
2026-05-26T08:42:16Z,EAF-01,1524.36,40.0,51100.97
2026-05-26T08:42:17Z,EAF-01,1546.92,48.35,53503.37
2026-05-26T08:42:18Z,EAF-01,1518.94,43.21,53361.88
2026-05-26T08:42:19Z,EAF-01,1539.94,43.17,53110.07
2026-05-26T08:42:20Z,EAF-01,1549.58,49.11,51449.63
2026-05-26T08:42:21Z,EAF-01,1539.16,45.74,50704.32
2026-05-26T08:42:22Z,EAF-01,1524.46,42.65,53897.9
2026-05-26T08:42:23Z,EAF-01,1505.64,40.31,52565.59
2026-05-26T08:42:24Z,EAF-01,1514.89,49.26,54139.4
2026-05-26T08:42:25Z,EAF-01,1517.41,43.31,52256.87
2026-05-26T08:42:26Z,EAF-01,1531.56,49.33,52919.01
2026-05-26T08:42:27Z,EAF-01,1646.26,76.21,63314.91
2026-05-26T08:42:28Z,EAF-01,1532.35,49.23,52941.85
2026-05-26T08:42:29Z,EAF-01,1526.06,46.34,52133.27
2026-05-26T08:42:30Z,EAF-01,1506.07,43.72,51964.38
2026-05-26T08:42:31Z,EAF-01,1513.49,46.17,54487.2
2026-05-26T08:42:32Z,EAF-01,1527.41,48.87,53056.51
2026-05-26T08:42:33Z,EAF-01,1522.51,40.85,50628.26
2026-05-26T08:42:34Z,EAF-01,1529.79,40.37,51323.34
2026-05-26T08:42:35Z,EAF-01,1543.89,49.11,52763.1
2026-05-26T08:42:36Z,EAF-01,1513.84,43.64,50668.09
2026-05-26T08:42:37Z,EAF-01,1544.33,41.55,50494.98
2026-05-26T08:42:38Z,EAF-01,1523.65,41.99,50219.37
2026-05-26T08:42:39Z,EAF-01,1545.16,47.91,50422.9
2026-05-26T08:42:40Z,EAF-01,1509.23,42.55,53022.78
2026-05-26T08:42:41Z,EAF-01,1521.38,48.67,50272.84
2026-05-26T08:42:42Z,EAF-01,1517.56,44.53,50070.95
2026-05-26T08:42:43Z,EAF-01,1503.56,42.09,52853.72
2026-05-26T08:42:44Z,EAF-01,1529.78,43.24,50227.47
2026-05-26T08:42:45Z,EAF-01,1533.3,40.47,51281.32
2026-05-26T08:42:46Z,EAF-01,1516.46,46.38,51678.46
2026-05-26T08:42:47Z,EAF-01,1507.49,43.12,51281.55
2026-05-26T08:42:48Z,EAF-01,1539.8,44.69,53051.42
2026-05-26T08:42:49Z,EAF-01,1525.87,45.57,50997.32
2026-05-26T08:42:50Z,EAF-01,1527.15,41.19,54372.67
2026-05-26T08:42:51Z,EAF-01,1535.49,45.56,51305.63
2026-05-26T08:42:52Z,EAF-01,1501.86,40.02,54661.35
2026-05-26T08:42:53Z,EAF-01,1545.13,49.78,51500.06
2026-05-26T08:42:54Z,EAF-01,1504.76,44.39,54971.12
2026-05-26T08:42:55Z,EAF-01,1505.86,40.26,52133.96
2026-05-26T08:42:56Z,EAF-01,1504.66,45.85,54977.95
2026-05-26T08:42:57Z,EAF-01,1528.14,44.84,50859.4
2026-05-26T08:42:58Z,EAF-01,1500.16,45.45,51215.74
2026-05-26T08:42:59Z,EAF-01,1540.27,44.86,51668.77
2026-05-26T08:43:00Z,EAF-01,1549.28,49.39,53284.65
2026-05-26T08:43:01Z,EAF-01,1529.72,49.05,53776.01
2026-05-26T08:43:02Z,EAF-01,1534.49,44.29,53252.28
2026-05-26T08:43:03Z,EAF-01,1537.2,48.98,53510.39
2026-05-26T08:43:04Z,EAF-01,1541.2,41.77,50844.23
2026-05-26T08:43:05Z,EAF-01,1531.85,41.28,52240.74
2026-05-26T08:43:06Z,EAF-01,1515.26,46.88,52370.97
2026-05-26T08:43:07Z,EAF-01,1502.25,40.14,51113.0
2026-05-26T08:43:08Z,EAF-01,1707.42,63.85,62749.38
2026-05-26T08:43:09Z,EAF-01,1504.66,45.03,53329.0
2026-05-26T08:43:10Z,EAF-01,1517.11,41.22,54744.29
2026-05-26T08:43:11Z,EAF-01,1545.94,46.44,51889.54
2026-05-26T08:43:12Z,EAF-01,1526.64,48.72,54638.34
2026-05-26T08:43:13Z,EAF-01,1549.37,49.01,52441.32
2026-05-26T08:43:14Z,EAF-01,1738.85,63.08,63313.03
2026-05-26T08:43:15Z,EAF-01,1531.95,44.92,51571.19
2026-05-26T08:43:16Z,EAF-01,1539.94,49.67,50395.95
2026-05-26T08:43:17Z,EAF-01,1517.8,43.22,51614.65
2026-05-26T08:43:18Z,EAF-01,1528.36,45.22,52638.86
2026-05-26T08:43:19Z,EAF-01,1509.63,46.8,51669.22
2026-05-26T08:43:20Z,EAF-01,1516.8,45.33,50591.01
2026-05-26T08:43:21Z,EAF-01,1506.13,47.38,50308.81
2026-05-26T08:43:22Z,EAF-01,1511.83,41.49,54875.13
2026-05-26T08:43:23Z,EAF-01,1540.05,43.52,54185.26
2026-05-26T08:43:24Z,EAF-01,1533.4,44.12,52450.43
2026-05-26T08:43:25Z,EAF-01,1531.54,44.2,54688.05
2026-05-26T08:43:26Z,EAF-01,1535.36,42.66,52000.02
2026-05-26T08:43:27Z,EAF-01,1547.86,46.07,51734.37
2026-05-26T08:43:28Z,EAF-01,1654.23,71.2,64784.75
2026-05-26T08:43:29Z,EAF-01,1511.05,40.65,50349.6
2026-05-26T08:43:30Z,EAF-01,1538.58,43.14,52838.18
2026-05-26T08:43:31Z,EAF-01,1520.27,48.25,52847.21
2026-05-26T08:43:32Z,EAF-01,1539.67,44.59,52101.49
2026-05-26T08:43:33Z,EAF-01,1525.97,40.89,53629.38
2026-05-26T08:43:34Z,EAF-01,1517.43,49.5,51804.09
2026-05-26T08:43:35Z,EAF-01,1533.98,49.14,50109.69
2026-05-26T08:43:36Z,EAF-01,1547.06,45.84,54732.17
2026-05-26T08:43:37Z,EAF-01,1535.37,40.38,54904.15
2026-05-26T08:43:38Z,EAF-01,1524.73,40.91,51465.65
2026-05-26T08:43:39Z,EAF-01,1544.14,49.22,51432.91
2026-05-26T08:43:40Z,EAF-01,1511.2,48.36,50959.62
2026-05-26T08:43:41Z,EAF-01,1505.4,40.24,51555.69
2026-05-26T08:43:42Z,EAF-01,1548.08,45.22,53081.4
2026-05-26T08:43:43Z,EAF-01,1531.14,45.39,53474.07
2026-05-26T08:43:44Z,EAF-01,1521.47,40.18,52398.31
2026-05-26T08:43:45Z,EAF-01,1513.86,48.19,53654.61
2026-05-26T08:43:46Z,EAF-01,1539.93,40.2,53022.22
2026-05-26T08:43:47Z,EAF-01,1504.0,41.55,50353.19
2026-05-26T08:43:48Z,EAF-01,1528.23,48.53,54875.67
2026-05-26T08:43:49Z,EAF-01,1516.96,49.5,54244.52
2026-05-26T08:43:50Z,EAF-01,1532.11,47.46,52390.8
2026-05-26T08:43:51Z,EAF-01,1522.85,48.11,54922.14
2026-05-26T08:43:52Z,EAF-01,1538.56,46.63,50436.14
2026-05-26T08:43:53Z,EAF-01,1503.37,48.17,53935.95
2026-05-26T08:43:54Z,EAF-01,1513.42,44.44,54535.79
2026-05-26T08:43:55Z,EAF-01,1518.29,48.62,52087.6
2026-05-26T08:43:56Z,EAF-01,1535.81,40.16,54472.49
2026-05-26T08:43:57Z,EAF-01,1545.25,49.58,54395.88
2026-05-26T08:43:58Z,EAF-01,1548.57,46.16,52275.02
2026-05-26T08:43:59Z,EAF-01,1637.39,60.88,64671.32
2026-05-26T08:44:00Z,EAF-01,1521.47,47.39,52691.33
2026-05-26T08:44:01Z,EAF-01,1537.07,47.31,50286.01
2026-05-26T08:44:02Z,EAF-01,1539.68,45.4,53666.06
2026-05-26T08:44:03Z,EAF-01,1501.23,49.69,53952.81
2026-05-26T08:44:04Z,EAF-01,1519.24,45.82,53932.92
2026-05-26T08:44:05Z,EAF-01,1533.72,41.46,51018.04
2026-05-26T08:44:06Z,EAF-01,1545.23,48.22,54552.39
2026-05-26T08:44:07Z,EAF-01,1504.01,48.33,51473.3
2026-05-26T08:44:08Z,EAF-01,1517.32,48.14,50366.78
2026-05-26T08:44:09Z,EAF-01,1653.74,62.24,62336.54
2026-05-26T08:44:10Z,EAF-01,1510.76,43.03,50620.6
2026-05-26T08:44:11Z,EAF-01,1541.78,40.55,52342.34
2026-05-26T08:44:12Z,EAF-01,1549.24,46.62,54246.21
2026-05-26T08:44:13Z,EAF-01,1537.39,43.26,53762.2
2026-05-26T08:44:14Z,EAF-01,1514.91,43.35,54074.81
2026-05-26T08:44:15Z,EAF-01,1521.09,43.17,54449.08
2026-05-26T08:44:16Z,EAF-01,1505.64,44.66,50009.88
2026-05-26T08:44:17Z,EAF-01,1501.47,43.01,52767.67
2026-05-26T08:44:18Z,EAF-01,1504.31,46.32,51402.04
2026-05-26T08:44:19Z,EAF-01,1527.26,49.23,53215.38
2026-05-26T08:44:20Z,EAF-01,1549.41,45.8,51120.48
2026-05-26T08:44:21Z,EAF-01,1548.75,47.91,50817.28
2026-05-26T08:44:22Z,EAF-01,1522.3,47.41,53221.91
2026-05-26T08:44:23Z,EAF-01,1545.51,44.2,52734.39
2026-05-26T08:44:24Z,EAF-01,1519.96,41.24,52469.16
2026-05-26T08:44:25Z,EAF-01,1507.87,49.2,52303.17
2026-05-26T08:44:26Z,EAF-01,1511.44,44.18,52466.77
2026-05-26T08:44:27Z,EAF-01,1530.32,42.96,50342.72
2026-05-26T08:44:28Z,EAF-01,1539.81,47.28,52511.11
2026-05-26T08:44:29Z,EAF-01,1517.69,42.88,53789.5
2026-05-26T08:44:30Z,EAF-01,1545.04,49.58,52368.83
2026-05-26T08:44:31Z,EAF-01,1510.23,46.83,52330.45
2026-05-26T08:44:32Z,EAF-01,1620.17,76.53,60807.94
2026-05-26T08:44:33Z,EAF-01,1529.09,45.93,52373.66
2026-05-26T08:44:34Z,EAF-01,1537.73,47.9,54109.39
2026-05-26T08:44:35Z,EAF-01,1527.36,47.07,52884.17
2026-05-26T08:44:36Z,EAF-01,1524.54,43.37,52358.73
2026-05-26T08:44:37Z,EAF-01,1525.57,40.45,53494.26
2026-05-26T08:44:38Z,EAF-01,1509.51,45.81,53763.86
2026-05-26T08:44:39Z,EAF-01,1517.23,43.47,50072.55
2026-05-26T08:44:40Z,EAF-01,1528.89,44.95,51490.67
2026-05-26T08:44:41Z,EAF-01,1522.69,43.94,51272.74
2026-05-26T08:44:42Z,EAF-01,1506.12,42.02,52478.8
2026-05-26T08:44:43Z,EAF-01,1531.19,46.26,51426.82
2026-05-26T08:44:44Z,EAF-01,1692.45,72.03,63564.25
2026-05-26T08:44:45Z,EAF-01,1529.68,42.91,52988.94
2026-05-26T08:44:46Z,EAF-01,1541.13,49.93,54324.68
2026-05-26T08:44:47Z,EAF-01,1531.61,40.17,54697.44
2026-05-26T08:44:48Z,EAF-01,1677.59,65.5,62382.23
2026-05-26T08:44:49Z,EAF-01,1511.98,43.33,54540.11
2026-05-26T08:44:50Z,EAF-01,1543.35,48.32,54539.94
2026-05-26T08:44:51Z,EAF-01,1534.99,44.63,50054.75
2026-05-26T08:44:52Z,EAF-01,1506.12,44.58,52931.69
2026-05-26T08:44:53Z,EAF-01,1507.06,43.37,54187.19
2026-05-26T08:44:54Z,EAF-01,1524.15,46.5,54974.97
2026-05-26T08:44:55Z,EAF-01,1510.87,43.78,52866.37
2026-05-26T08:44:56Z,EAF-01,1535.76,44.43,52781.26
2026-05-26T08:44:57Z,EAF-01,1510.2,40.06,51453.74
2026-05-26T08:44:58Z,EAF-01,1537.33,40.04,52740.96
2026-05-26T08:44:59Z,EAF-01,1527.77,46.1,50715.86
2026-05-26T08:45:00Z,EAF-01,1505.66,44.87,51440.08
2026-05-26T08:45:01Z,EAF-01,1528.09,47.6,52562.81
2026-05-26T08:45:02Z,EAF-01,1690.44,75.26,62075.14
2026-05-26T08:45:03Z,EAF-01,1541.35,47.36,52949.99
2026-05-26T08:45:04Z,EAF-01,1506.25,49.81,54270.12
2026-05-26T08:45:05Z,EAF-01,1540.82,49.06,52046.06
2026-05-26T08:45:06Z,EAF-01,1517.16,43.35,50420.53
2026-05-26T08:45:07Z,EAF-01,1536.66,47.8,52635.0
2026-05-26T08:45:08Z,EAF-01,1732.79,78.48,64171.68
2026-05-26T08:45:09Z,EAF-01,1522.73,42.56,50968.3
2026-05-26T08:45:10Z,EAF-01,1543.22,41.54,54809.4
2026-05-26T08:45:11Z,EAF-01,1535.25,42.8,51514.29
2026-05-26T08:45:12Z,EAF-01,1541.95,47.36,50924.98
2026-05-26T08:45:13Z,EAF-01,1540.54,45.95,54257.12
2026-05-26T08:45:14Z,EAF-01,1520.22,40.91,54488.58
2026-05-26T08:45:15Z,EAF-01,1632.29,60.39,60738.62
2026-05-26T08:45:16Z,EAF-01,1529.85,44.75,51321.7
2026-05-26T08:45:17Z,EAF-01,1548.66,47.8,50816.52
2026-05-26T08:45:18Z,EAF-01,1506.25,49.7,50884.35
2026-05-26T08:45:19Z,EAF-01,1510.7,44.65,51958.51
2026-05-26T08:45:20Z,EAF-01,1548.15,49.56,51263.48
2026-05-26T08:45:21Z,EAF-01,1718.6,77.26,64890.5
2026-05-26T08:45:22Z,EAF-01,1541.47,48.62,52443.27
2026-05-26T08:45:23Z,EAF-01,1523.59,41.77,54908.5
2026-05-26T08:45:24Z,EAF-01,1512.24,49.55,52624.38
2026-05-26T08:45:25Z,EAF-01,1520.1,45.37,52818.72
2026-05-26T08:45:26Z,EAF-01,1524.55,47.13,54463.36
2026-05-26T08:45:27Z,EAF-01,1514.77,42.84,50889.95
2026-05-26T08:45:28Z,EAF-01,1530.46,47.17,54853.71
2026-05-26T08:45:29Z,EAF-01,1547.67,44.21,53216.14
2026-05-26T08:45:30Z,EAF-01,1527.74,41.11,50653.22
2026-05-26T08:45:31Z,EAF-01,1534.67,49.09,53964.94
2026-05-26T08:45:32Z,EAF-01,1531.09,49.34,50890.86
2026-05-26T08:45:33Z,EAF-01,1533.85,44.82,50375.0
2026-05-26T08:45:34Z,EAF-01,1531.73,45.33,52259.06
2026-05-26T08:45:35Z,EAF-01,1513.45,46.34,54112.33
2026-05-26T08:45:36Z,EAF-01,1510.28,45.59,53823.5
2026-05-26T08:45:37Z,EAF-01,1514.9,42.74,50998.76
2026-05-26T08:45:38Z,EAF-01,1518.0,48.54,53566.88
2026-05-26T08:45:39Z,EAF-01,1543.04,47.4,52117.99
2026-05-26T08:45:40Z,EAF-01,1511.01,49.67,54008.28
2026-05-26T08:45:41Z,EAF-01,1527.55,49.81,53690.36
2026-05-26T08:45:42Z,EAF-01,1535.08,45.17,50586.67
2026-05-26T08:45:43Z,EAF-01,1545.54,48.45,54006.63
2026-05-26T08:45:44Z,EAF-01,1543.73,48.25,52400.85
2026-05-26T08:45:45Z,EAF-01,1529.62,44.73,53300.1
2026-05-26T08:45:46Z,EAF-01,1500.65,47.82,53462.77
2026-05-26T08:45:47Z,EAF-01,1523.34,46.26,51065.65
2026-05-26T08:45:48Z,EAF-01,1502.87,47.7,52508.52
2026-05-26T08:45:49Z,EAF-01,1546.0,41.26,50880.84
2026-05-26T08:45:50Z,EAF-01,1543.73,41.99,53177.22
2026-05-26T08:45:51Z,EAF-01,1546.42,49.09,50827.66
2026-05-26T08:45:52Z,EAF-01,1539.99,40.26,52247.13
2026-05-26T08:45:53Z,EAF-01,1503.8,40.24,53354.77
2026-05-26T08:45:54Z,EAF-01,1742.05,74.42,63633.71
2026-05-26T08:45:55Z,EAF-01,1527.68,46.51,50092.18
2026-05-26T08:45:56Z,EAF-01,1510.82,47.32,50431.67
2026-05-26T08:45:57Z,EAF-01,1530.0,44.68,53227.59
2026-05-26T08:45:58Z,EAF-01,1527.33,46.72,53979.37
2026-05-26T08:45:59Z,EAF-01,1507.58,46.11,54249.49
2026-05-26T08:46:00Z,EAF-01,1537.56,40.53,50410.71
2026-05-26T08:46:01Z,EAF-01,1512.97,42.29,52305.17
2026-05-26T08:46:02Z,EAF-01,1538.25,49.16,50219.14
2026-05-26T08:46:03Z,EAF-01,1541.64,49.42,51950.13
2026-05-26T08:46:04Z,EAF-01,1506.18,44.72,51731.57
2026-05-26T08:46:05Z,EAF-01,1534.87,44.05,53485.71
2026-05-26T08:46:06Z,EAF-01,1541.14,42.89,54718.01
2026-05-26T08:46:07Z,EAF-01,1525.41,44.36,54874.59
2026-05-26T08:46:08Z,EAF-01,1518.17,48.84,52720.49
2026-05-26T08:46:09Z,EAF-01,1506.56,44.93,53892.61
2026-05-26T08:46:10Z,EAF-01,1533.52,43.83,52973.96
2026-05-26T08:46:11Z,EAF-01,1542.04,41.45,50648.0
2026-05-26T08:46:12Z,EAF-01,1534.74,40.36,52963.62
2026-05-26T08:46:13Z,EAF-01,1520.1,41.74,50201.11
2026-05-26T08:46:14Z,EAF-01,1539.44,47.62,50746.1
2026-05-26T08:46:15Z,EAF-01,1532.15,45.71,52485.87
2026-05-26T08:46:16Z,EAF-01,1733.2,75.14,64419.48
2026-05-26T08:46:17Z,EAF-01,1514.89,46.71,52309.06
2026-05-26T08:46:18Z,EAF-01,1534.36,44.86,54561.29
2026-05-26T08:46:19Z,EAF-01,1533.05,49.0,52088.21
2026-05-26T08:46:20Z,EAF-01,1502.71,47.36,54798.38
2026-05-26T08:46:21Z,EAF-01,1525.01,48.09,54416.05
2026-05-26T08:46:22Z,EAF-01,1518.7,42.47,51562.24
2026-05-26T08:46:23Z,EAF-01,1502.96,40.5,54922.81
2026-05-26T08:46:24Z,EAF-01,1507.27,41.83,53619.22
2026-05-26T08:46:25Z,EAF-01,1536.71,45.39,52529.65
2026-05-26T08:46:26Z,EAF-01,1536.14,44.91,53923.48
2026-05-26T08:46:27Z,EAF-01,1501.06,47.16,52867.55
2026-05-26T08:46:28Z,EAF-01,1531.0,48.65,54888.53
2026-05-26T08:46:29Z,EAF-01,1526.19,47.58,53895.39
2026-05-26T08:46:30Z,EAF-01,1548.19,43.95,51534.36
2026-05-26T08:46:31Z,EAF-01,1518.32,46.58,54825.13
2026-05-26T08:46:32Z,EAF-01,1515.32,47.23,52709.02
2026-05-26T08:46:33Z,EAF-01,1519.04,43.02,50746.49
2026-05-26T08:46:34Z,EAF-01,1509.3,40.69,53809.93
2026-05-26T08:46:35Z,EAF-01,1548.64,40.34,54131.75
2026-05-26T08:46:36Z,EAF-01,1519.72,43.38,52284.03
2026-05-26T08:46:37Z,EAF-01,1521.01,46.12,51672.11
2026-05-26T08:46:38Z,EAF-01,1515.76,48.41,50373.49
2026-05-26T08:46:39Z,EAF-01,1508.75,45.14,51653.0
2026-05-26T08:46:40Z,EAF-01,1518.33,49.03,53324.39
2026-05-26T08:46:41Z,EAF-01,1525.38,41.99,53181.37
2026-05-26T08:46:42Z,EAF-01,1535.13,49.66,50459.34
2026-05-26T08:46:43Z,EAF-01,1666.76,64.24,63212.63
2026-05-26T08:46:44Z,EAF-01,1538.95,40.26,52162.17
2026-05-26T08:46:45Z,EAF-01,1509.33,48.17,50906.05
2026-05-26T08:46:46Z,EAF-01,1532.98,47.13,54802.47
2026-05-26T08:46:47Z,EAF-01,1543.22,42.28,54217.26
2026-05-26T08:46:48Z,EAF-01,1513.67,47.73,54723.51
2026-05-26T08:46:49Z,EAF-01,1516.9,43.88,53164.06
2026-05-26T08:46:50Z,EAF-01,1541.96,46.94,52874.79
2026-05-26T08:46:51Z,EAF-01,1529.0,42.28,53881.49
2026-05-26T08:46:52Z,EAF-01,1507.71,40.36,54672.31
2026-05-26T08:46:53Z,EAF-01,1533.71,43.35,53859.29
2026-05-26T08:46:54Z,EAF-01,1538.11,49.94,52349.12
2026-05-26T08:46:55Z,EAF-01,1526.19,44.93,53761.16
2026-05-26T08:46:56Z,EAF-01,1748.73,67.56,61137.6
2026-05-26T08:46:57Z,EAF-01,1515.99,46.47,50752.71
2026-05-26T08:46:58Z,EAF-01,1536.34,41.85,53010.12
2026-05-26T08:46:59Z,EAF-01,1530.24,45.0,51834.08
2026-05-26T08:47:00Z,EAF-01,1501.35,43.61,54109.37
2026-05-26T08:47:01Z,EAF-01,1502.82,43.83,50074.09
2026-05-26T08:47:02Z,EAF-01,1501.06,45.88,54778.18
2026-05-26T08:47:03Z,EAF-01,1532.27,49.77,54321.03
2026-05-26T08:47:04Z,EAF-01,1539.42,49.87,50729.77
2026-05-26T08:47:05Z,EAF-01,1540.92,42.45,50620.06
2026-05-26T08:47:06Z,EAF-01,1537.58,41.98,54452.8
2026-05-26T08:47:07Z,EAF-01,1520.36,40.54,54721.31
2026-05-26T08:47:08Z,EAF-01,1514.5,40.26,54765.05
2026-05-26T08:47:09Z,EAF-01,1538.7,42.28,51086.48
2026-05-26T08:47:10Z,EAF-01,1505.57,46.5,52917.31
2026-05-26T08:47:11Z,EAF-01,1527.29,46.42,54039.74
2026-05-26T08:47:12Z,EAF-01,1513.32,45.73,52385.89
2026-05-26T08:47:13Z,EAF-01,1536.5,42.38,51923.11
2026-05-26T08:47:14Z,EAF-01,1706.91,79.8,64705.68
2026-05-26T08:47:15Z,EAF-01,1545.14,44.33,53628.08
2026-05-26T08:47:16Z,EAF-01,1540.68,44.85,50202.16
2026-05-26T08:47:17Z,EAF-01,1530.68,48.65,52012.52
2026-05-26T08:47:18Z,EAF-01,1548.22,44.64,52965.61
2026-05-26T08:47:19Z,EAF-01,1518.55,42.29,53007.0
2026-05-26T08:47:20Z,EAF-01,1515.13,42.98,53126.34
2026-05-26T08:47:21Z,EAF-01,1531.41,40.26,50030.61
2026-05-26T08:47:22Z,EAF-01,1546.52,45.32,51795.86
2026-05-26T08:47:23Z,EAF-01,1522.89,48.89,52416.96
2026-05-26T08:47:24Z,EAF-01,1523.22,49.42,51227.55
2026-05-26T08:47:25Z,EAF-01,1522.6,41.5,53735.42
2026-05-26T08:47:26Z,EAF-01,1544.74,46.88,50376.11
2026-05-26T08:47:27Z,EAF-01,1512.85,44.55,52177.11
2026-05-26T08:47:28Z,EAF-01,1521.6,46.36,51593.44
2026-05-26T08:47:29Z,EAF-01,1528.99,49.26,53389.63
2026-05-26T08:47:30Z,EAF-01,1531.65,44.47,50308.81
2026-05-26T08:47:31Z,EAF-01,1544.17,43.13,50860.43
2026-05-26T08:47:32Z,EAF-01,1507.27,45.49,53569.41
2026-05-26T08:47:33Z,EAF-01,1506.94,40.12,54560.73
2026-05-26T08:47:34Z,EAF-01,1536.95,41.53,50284.64
2026-05-26T08:47:35Z,EAF-01,1547.55,40.5,53798.07
2026-05-26T08:47:36Z,EAF-01,1643.77,79.23,61384.2
2026-05-26T08:47:37Z,EAF-01,1516.6,49.13,53674.05
